店铺名称,手机品牌,商品编号,商品名称,CPU型号,后摄主摄像素,前摄主摄像素,系统,商品评价量,手机价格
博恒聚优手机专营店,小米（MI）,10039000000000,【12期免息】红米Note11Pro 小米新品5G学生手机Rendmi手机送爸妈 Note11Pro 迷雾森林 6+128GB【壕礼12选1】,,,,Android,1000+,1599
欧霖爵官方旗舰店,华为（HUAWEI）,10046700000000,华为（HUAWEI）nova 9se,其他,其他,其他,HarmonyOS 2.0.1,200+,3099
佳沪电商旗舰店,小米（MI）,10046800000000,小米（MI）红米k50,天玑8100,4800万像素,2000万像素,Android,200+,2798
鹏瑶旗舰店,小米（MI）,10028100000000,小米（MI）小米11 Ultra,骁龙888,5000万像素,其他,Android,1000+,3989
OPPO小欧专卖店,OPPO,10042500000000,OPPOK9x,,,,Android,500+,1319
头号卖家旗舰店,vivo,10038400000000,vivoT1,,,,Android,500+,1699
iQOO官方旗舰店,vivo,10035400000000,vivoiQOO 8 Pro,骁龙888 Plus,5000万像素,1600万像素,Android,1000+,4499
OPPO品速专卖店,OPPO,10040900000000,OPPOReno7 P,天玑1200,,,Android,500+,3399
秦王湖手机旗舰店,华为（HUAWEI）,10042100000000,荣耀50 SE 1亿像素清影像 新款5G手机  66W充电 魅海蓝 12GB+256GB送碎屏宝套餐,天玑900,1亿像素,1600万像素,Android,500+,2399
弗瑞尔手机通讯专营店,纽曼（Newman）,10038800000000,纽曼（Newman）R15C,,,,功能机,500+,78
江苏移动京东自营店,华为（HUAWEI）,100034000000,华为nova 8 SE,,,,HarmonyOS 2,44,2099
微炫数码旗舰店,荣耀（HONOR）,10041500000000,荣耀60 5G手机 前后双曲设计 1亿像素清摄影 高通骁龙778G 5G 66W智慧级 亮黑色 12GB+256GB,其他,10800万像素,3200万像素,其他,100+,2999
Apple嘉世优品专卖店,Apple,10037100000000,AppleiPhone 13 Pro,其他,1200万像素,1200万像素,iOS,1000+,7989
京东之家官方旗舰店,Apple,10030200000000,AppleiPhone 12 Pro,,1200万像素,1200万像素,iOS,1000+,7999
OPPO手机乐良专卖店,OPPO,10031100000000,OPPOReno6 系列,,6400万像素,3200万像素,Android,2000+,2399
头号卖家旗舰店,小米（MI）,10042900000000,小米（MI）小米 12 Pro,,,,Android,1000+,4969
重庆电信京东自营旗舰店,三星,100019000000,三星Galaxy Z Flip 5G,骁龙865 plus,1200万像素,1000万像素,Android,17,6599
烁影手机旗舰店,iQOO,10042700000000,iQOOiQOO 9,,,,Android,100+,3999
京联通达旗舰店,诺基亚（NOKIA）,71686926681,【现货速发】诺基亚（NOKIA)220 4G全网通老人机、学生儿童备用按键手机 黑色,,,,功能机,2000+,299
AGM手机旗舰店,AGM,53124667962,AGMM5,其他,200万像素,其他,Android,2000+,549
iQOO兰珊专卖店,vivo,10034800000000,vivoiQOO 8 ,骁龙888,4800万像素,1600万像素,Android,500+,2999
广东联通京东自营旗舰店,荣耀（HONOR）,100029000000,荣耀荣耀X30i,,,,其他,100+,1749
成都联通京东自营旗舰店,小米,100017000000,小米Redmi Note 9 4G,骁龙662,4800万像素,800万像素,Android,35,1199
佳沪电商旗舰店,小米（MI）,10035300000000,小米（MI）小米mix4,骁龙888,1亿像素,2000万像素,Android,2000+,4289
纽曼手机旗舰店,纽曼（Newman）,10044600000000,纽曼（Newman）纽曼 F911,,,,功能机,500+,198
形派手机旗舰店,百事乐（LEBEST）,10043800000000,【现货当天发】新款13 Pro智能手机6.5英寸刘海屏256G大内存4G双卡待可用5G卡百事乐 淡海蓝【8+128】,,,,Android,200+,669
东呵东手机专营店,OPPO,10040900000000,OPPOOPPO Reno7 Pro ,其他,5000万像素,3200万像素,Android,200+,3699
小米手机官方旗舰店,小米（MI）,10033000000000,Redmi 红米Note9 5G 天玑800U 4800万超清三摄 游戏智能红米手机小米官方 青山外 8GB+128GB,天玑800U,4800万像素,1300万像素,Android,2000+,1299
烁影手机旗舰店,vivo,10049600000000,vivoX80,,,,Android,50,4399
索爱手机旗舰店,索爱（soaiy）,67659765592,索爱（soaiy） S20A,其他,800万像素,500万像素,Android,1000+,499
索爱手机旗舰店,索爱（soaiy）,11075527091,索爱（soaiy）Z6,其他,其他,无前置摄像头,功能机,2000+,259
微炫数码旗舰店,荣耀（HONOR）,67953198720,荣耀 Magic3 5G手机 曲面屏 多主摄计算摄影 66W快速充电 支持NFC 亮黑色 全网通(8GB 256GB),骁龙888,5000万像素,1300万像素,Android,1000+,3799
成都联通京东自营旗舰店,小米,100016000000,小米小米11,,,,Android,70,3499
中国移动官方旗舰店,OPPO,100026000000,OPPOA93s,其他,其他,其他,Android,200+,1599
疆界互联旗舰店,ROG,10035700000000,ROGROG5s,骁龙888 Plus,6400万像素,2400万像素,Android,1000+,4989
成都联通京东自营旗舰店,小米,100017000000,小米Redmi Note10 Pro,天玑1100,6400万像素,1600万像素,Android,61,1699
头号卖家旗舰店,小米（MI）,10046000000000,小米（MI）K40S,其他,,,Android,200+,1999
鹏瑶旗舰店,荣耀（HONOR）,10032600000000,荣耀（HONOR）荣耀50,骁龙778G,10800万像素,3200万像素,Android,1000+,2418
炜东电商旗舰店,vivo,10038600000000,vivoT1,骁龙778G,6400万像素,1600万像素,Android,200+,1699
京东之家官方旗舰店,华为（HUAWEI）,10046900000000,华为（HUAWEI）P50 E,,,,HarmonyOS 2,68,4458
微炫数码旗舰店,荣耀（HONOR）,10033200000000,荣耀X20SE 5G手机 6400万高清AI三摄 幻夜黑 8GB+128GB【90天碎屏宝套餐】,其他,其他,其他,Android,500+,1349
华飞手机专营店,摩托罗拉（Motorola）,10036500000000,摩托罗拉（Motorola）razr,骁龙765G,4800万像素,2000万像素,Android,37,6188
耐谷手机旗舰店,小米（MI）,10046100000000,小米（MI）K50,,,,Android,200+,2999
微焱数码旗舰店,荣耀（HONOR）,10045100000000,荣耀（HONOR）荣耀magic4至臻版,,,,Android,17,8299
茄子手机旗舰店,小米（MI）,10046800000000,小米（MI）红米K50Pro 5G,,,,其他,500+,4799
OPPO酷炫手机专卖店,OPPO,10044300000000,OPPOFind X5 Pro,,,,Android,14,6269
成都联通京东自营旗舰店,荣耀,100033000000,荣耀荣耀X20,,6400万像素,1600万像素,Android,62,1999
OPPO酷炫手机专卖店,OPPO,10049600000000,OPPOK10,,6400万像素,1600万像素,Android,86,2299
Unihertz手机旗舰店,Unihertz,10021500000000,UnihertzAtom XL,其他,4800万像素,800万像素,Android,500+,2199
一佳手机专营店,华为（HUAWEI）,10032100000000,华为（HUAWEI）Mate 40 Pro,麒麟9000,5000万像素,1300万像素,HarmonyOS 2,200+,6899
微炫数码旗舰店,小米（MI）,10046800000000,小米（MI）红米K40S,骁龙870,4800万像素,2000万像素,Android,500+,1989
成都联通京东自营旗舰店,小米,100016000000,小米MIX 4,,1亿像素,2000万像素,Android,9,4799
炜东电商旗舰店,小米（MI）,10044300000000,小米（MI）Redmi K50电竞版,骁龙8 Gen 1,6400万像素,2000万像素,Android,200+,4499
微炫数码旗舰店,荣耀（HONOR）,10037200000000,荣耀畅玩20pro 新品手机 全网通手机 钛空银 8GB+128GB【官方标配】,其他,其他,其他,Android,2000+,1199
AGM手机旗舰店,AGM,10031600000000,AGMYG001,其他,其他,无前置摄像头,功能机,500+,399
VERTU官方旗舰店,VERTU,10037500000000,VERTUiVERTU 5G轻奢,骁龙888,6400万像素,1600万像素,其他OS,200+,19800
京东之家官方旗舰店,三星（SAMSUNG）,10043200000000,三星（SAMSUNG）Galaxy S21 FE 5G,骁龙888,1200万像素,3200万像素,Android,71,3599
疆界互联旗舰店,黑鲨,10039400000000,黑鲨黑鲨5RS,骁龙888 Plus,6400万像素,2000万像素,Android,100+,3789
京铠玄手机旗舰店,小米（MI）,10045400000000,小米（MI）Redmi Note 11E Pro,,1亿像素,1600万像素,Android,100+,1599
京东之家官方旗舰店,OPPO,10047400000000,OPPOA72,,,,Android,100+,1169
翼然手机旗舰店,一加,10046400000000,【12期免息+现货速发】一加9RT OnePlus 5G游戏手机1+9RT原神广角拍照65T闪充 青空结界 12GB+256GB 官方标配,,5000万像素,1600万像素,Android,100+,2969
欧霖爵官方旗舰店,华为（HUAWEI）,10045500000000,华为智选 NZONE S7 Pro 新款5G男女士学生游戏手机 优雅黑 8GB+128GB,其他,6400万像素,1600万像素,Android,100+,1699
OPPO优品专卖店,OPPO,10040500000000,OPPO其他,,,,Android,500+,2269
京东之家官方旗舰店,真我（realme）,10034200000000,真我（realme）realme真我大师探索版,骁龙870,5000万像素,3200万像素,Android,200+,2889
微炫数码旗舰店,荣耀（HONOR）,10032500000000,荣耀50 5g手机 1亿像素超清影像 66W超级充 支持NFC功能 【12期免息可选】 亮黑色 8GB+256GB【官方标配】,其他,10800万像素,3200万像素,Android,2000+,2499
OPPO墨白专卖店,OPPO,10044300000000,【仅3789】OPPO Find X5 Pro手机5G新品findx5pro天玑版findx3pro Find X5镜紫（8G+128G）曲面屏 官方标配【联保2年+晒单50】,骁龙888,5000万像素,3200万像素,Android,72,3999
兰珊手机旗舰店,vivo,10047100000000,vivoX80Pro,骁龙8 Gen 1,5000万像素,3200万像素,Android,32,5999
成都联通京东自营旗舰店,荣耀,100033000000,荣耀荣耀Magic3,骁龙888 Plus,5000万像素,1300万像素,Android,3,6999
OKSJ手机旗舰店,华为（HUAWEI）,61440253344,华为（HUAWEI）Mate 30 RS 保时捷版 (5G),其他,4000万像素,3200万像素,Android,200+,10899
久汇通手机旗舰店,Apple,10038200000000,Apple/苹果 iPhone 13 Pro 5G,,1200万像素,1200万像素,iOS,1000+,8188
京东之家官方旗舰店,vivo,10049000000000,vivoX Note,,,,Android,18,5999
OPPO南邦手机专卖店,OPPO,10038500000000,OPPOk9s,其他,300万像素,其他,Android,200+,1399
久汇通手机旗舰店,一加,10042200000000,一加OnePlus 10 Pro,骁龙8 Gen 1,5000万像素,3200万像素,Android,500+,5189
头号卖家旗舰店,荣耀（HONOR）,10045100000000,荣耀（HONOR）荣耀magic4,,,,Android,58,4489
博恒聚优手机专营店,荣耀（HONOR）,10044400000000,【12期免息】荣耀Magic4 5G新品 全网通 魔术3pro升级版 旗舰手机 瓷青 8GB+128GB【 官 方 标 配 】,骁龙8 Gen 1,,,Android,84,3999.01
realme真我官方旗舰店,真我（realme）,10048900000000,真我（realme）Q5i,,,,Android,34,1199
iQOO兰珊专卖店,vivo,10042600000000,vivoiQOO 9&iQOO 9 Pro,骁龙8 Gen 1,,,Android,200+,3999
微炫数码旗舰店,Apple,10037100000000,Appleiphone 13 pro,其他,其他,其他,iOS,1000+,9289
OPPO南邦手机专卖店,OPPO,10049600000000,【1099起】OPPO A55s 5G新品手机大电池长续航高清护眼屏后置AI智能三摄拍照视频游戏手机 律动黑(8GB+128GB 官网标配（晒单返20+2年延保）,天玑700,,800万像素,Android,21,1199
疆界互联旗舰店,小米（MI）,10028100000000,小米11 Ultra 至尊版 5G新品手机 全网通 12G+256G 陶瓷黑 官方标配【原装67W充电套装+晒单返20元红包】,骁龙888,其他,其他,Android,1000+,4449
耐谷手机旗舰店,华为（HUAWEI）,66159707646,华为（HUAWEI）Mate Xs (5G),麒麟990 5G,4000万像素,其他,Android,200+,12988
vivo官方旗舰店,vivo,10037300000000,vivoY53s t2版,天玑900,6400万像素,800万像素,Android,1000+,1999
华飞手机专营店,荣耀（HONOR）,69743994066,荣耀（HONOR）荣耀30 Pro,麒麟990 5G,5000万像素,3200万像素,Android,500+,3999
一佳手机专营店,华为（HUAWEI）,10027900000000,华为（HUAWEI）Mate 40E,其他,6400万像素,1300万像素,Android,1000+,5999
头号卖家旗舰店,iQOO,10042600000000,iQOOiQOO 9 Pro,,,,Android,100+,4999
美集睿旗舰店,Apple,10047700000000,Apple 苹果 iPhone 13 (A2634)  5G手机 双卡双待手机 苍岭绿色 128GB,其他,,,iOS,100+,5498
疆界互联旗舰店,荣耀（HONOR）,10035400000000,荣耀（HONOR）荣耀magic3 ,其他,6400万像素,1300万像素,Android,1000+,5199
京东之家官方旗舰店,vivo,10037100000000,vivovivo iQOO Z5,,,,Android,500+,1799
疆界互联旗舰店,ROG,10035500000000,【现货速发】ROG 5sPro 骁龙888+ 腾讯游戏手机 华硕败家之眼电竞手机 16G+256G 暗影黑（5S） 标配,骁龙888 Plus,6400万像素,2400万像素,Android,200+,4399
蜜茶手机旗舰店,Apple,10032500000000,AppleiPhone SE (第二代),,,,iOS,200+,2988
OPPO优品专卖店,OPPO,10044300000000,OPPOFind X5,骁龙888,5000万像素,3200万像素,Android,100+,3969
烁影手机旗舰店,vivo,10036700000000,vivo其他,骁龙778G,6400万像素,1600万像素,Android,500+,1999
千机百惠手机专营店,多亲（QIN）,10039500000000,多亲（QIN）F21Pro+,其他,500万像素,200万像素,Android,100+,639
VERTU官方旗舰店,VERTU,10045500000000,VERTUiVERTU,骁龙888,6400万像素,1600万像素,其他OS,32,19800
vivo五通专卖店,vivo,10036700000000,vivovivo X70,,4000万像素,3200万像素,其他OS,500+,3299
OPPO欧粉专卖店,OPPO,10040900000000,OPPOReno7,,,,Android,500+,2399
京东之家官方旗舰店,小米（MI）,10046800000000,小米（MI）K50Pro,,,,Android,200+,2999
AGM手机旗舰店,AGM,10026400000000,AGMH2,紫光展锐,1300万像素,800万像素,Android,200+,1399
微炫数码旗舰店,荣耀（HONOR）,10045100000000,荣耀magic4至臻版 新品5G手机【北京可闪送】 陶瓷黑 12GB+512GB,骁龙8,其他,其他,Android,24,8399
OPPO手机乐良专卖店,OPPO,10048900000000,OPPOA57,天玑810,1300万像素,800万像素,Android,59,1499
AGM手机旗舰店,AGM,10033600000000,AGMM7,其他,200万像素,其他,功能机,200+,579
淘金手机旗舰店,小米（MI）,10046800000000,小米（MI）K50pro,,,,Android,100+,3299
疆界互联旗舰店,一加,10047200000000,一加一加ACE,,,,Android,77,2999
京域手机旗舰店,vivo,10036200000000,vivoX70,天玑1200,4000万像素,3200万像素,Android,500+,2999
优爱特手机专营店,小米（MI）,10041200000000,小米（MI）Redmi Note 11 4G,,5000万像素,,Android,200+,1069
OPPO优品专卖店,OPPO,10028100000000,OPPOA93,其他,4800万像素,800万像素,Android,1000+,1599
iQOO智美专卖店,vivo,10042600000000,vivoiQOO 9 Pro,骁龙8 Gen 1,5000万像素,,Android,100+,4999
京东电竞手机官方旗舰店,黑鲨,10047900000000,黑鲨5 骁龙870 120W超级闪充 磁动力升降肩键 144Hz AMOLED电竞屏 5G游戏手机 曙光白 8GB+128GB,骁龙870,6400万像素,1600万像素,Android,100+,2799
优爱特手机专营店,小米（MI）,10031700000000,小米（MI）Redmi Note10 ,天玑700,4800万像素,800万像素,Android,200+,1069
炜东电商旗舰店,三星（SAMSUNG）,10044100000000,【新品上市】三星 Galaxy S22+视觉夜拍系统清夜景电影影像 5G手机 羽梦白 8G+256GB,骁龙8 Gen 1,其他,其他,Android,28,7399
天域手机专营店,华为（HUAWEI）,10042800000000,华为（HUAWEI）P50 Pocket,其他,,,HarmonyOS 2,61,8858
金诚腾达手机旗舰店,天语（K-Touch）,10028700000000,天语（K-Touch）F12pro,其他,,,Android,500+,699
京铠玄手机旗舰店,荣耀（HONOR）,10044100000000,荣耀（HONOR）荣耀60 SE,,,,其他,200+,2499.01
烁影手机旗舰店,vivo,10042200000000,vivoS12,,,,Android,200+,2999
中国移动手机官方旗舰店,vivo,10042200000000,vivoy55s,,,,Android,1000+,1299
红魔官方旗舰店,努比亚（nubia）,10049900000000,努比亚（nubia）红魔,,,,Android,13,5999
炜东电商旗舰店,vivo,10047100000000,vivoiQOO Neo6,骁龙8 Gen 1,6400万像素,1600万像素,Android,87,2998
OPPO墨白专卖店,OPPO,10042500000000,【仅1249】OPPO K9x手机oppo5G新品k9pro升级闪充游戏oppok10pro手机 K9x 银紫超梦（8GB+256GB）【咨询豪礼】 官方标配【2年联保+晒单红包】,天玑810,6400万像素,1600万像素,Android,98,1549
漫博游旗舰店,华为（HUAWEI）,10047900000000,华为（HUAWEI）nova 9 SE,,,,HarmonyOS 2.0.1,100+,2119
头号卖家旗舰店,小米（MI）,10039500000000,小米（MI）小米 Redmi Note 11 Pro+ 5G,,,,Android,500+,2199
鹏瑶旗舰店,三星（SAMSUNG）,10020100000000,三星 Galaxy Z Flip 5G（SM-F7070） 折叠屏手机 双模5G 骁龙865+ 迷雾金 全网通（8GB+256GB）,其他,其他,其他,Android,100+,5275
头号卖家旗舰店,vivo,10049600000000,vivoS 15e,,,,Android,24,1999
vivo五通专卖店,vivo,10046200000000,vivoS15e,,,,Android,39,2099
SONIM手机专营店,金铠特（JKAITE）,10028800000000,金铠特 T5 防爆手机 化工厂 工业防爆 三防智能手机 天翼对讲 全网通4G 橙色 4G+128G,其他,其他,1600万像素,Android,200+,2299
AGM手机旗舰店,AGM,57997172931,AGMAGM M5,其他,200万像素,其他,功能机,200+,649
一佳手机专营店,华为（HUAWEI）,10044100000000,华为智选 NZONE S7 全网通5G手机 优雅黑 6GB+128GB 官方标配,天玑700,1300万像素,,Android,500+,1599
OPPO优品专卖店,OPPO,10043100000000,OPPOA36,,1300万像素,800万像素,Android,100+,969
耐谷手机旗舰店,华为（HUAWEI）,10050600000000,华为（HUAWEI）畅享20 ,,,,Android,200+,798
兰珊手机旗舰店,vivo,10041700000000,vivovivo iQOOneo5s,骁龙888,4800万像素,1600万像素,Android,500+,2399
千机百惠手机专营店,多亲（QIN）,10034000000000,多亲（QIN）F21 Pro 32G,其他,500万像素,200万像素,Android,200+,639
OPPO优品专卖店,OPPO,10038400000000,OPPOK9s,,,,Android,500+,1399
VERTU中艺天工专卖店,VERTU,10039500000000,【12期免息】iVERTU纬图 5G旗舰全面屏商务手机 骁龙888 威图V图高端亿级像素节日礼盒 黑武士（磨砂盖）-12GB+512GB,,,,Android,18,16800
OPPO优品专卖店,OPPO,10041900000000,OPPOfind N,,,,Android,43,8999
博恒聚优手机专营店,一加,10044900000000,【官方直供货源丨当日发】一加 10Pro游戏手机OnePlus1+10pro 5G新品手机 胖达白 12GB+512GB 官方标配,,,,其他,100+,5799
OPPO优品专卖店,OPPO,10041900000000,OPPOOPPO Find N,骁龙888,,,Android,84,8999
OPPO优品专卖店,OPPO,10034000000000,OPPOA93s,,4800万像素,800万像素,Android,500+,1799
OKSJ手机旗舰店,荣耀（HONOR）,10043500000000,荣耀（HONOR）MagicV,,,,Android,200+,11799
索爱手机旗舰店,索爱（soaiy）,56611920853,索爱（soaiy）T618 4G,其他,其他,无前置摄像头,Android,1000+,199
好机汇手机专营店,华为（HUAWEI）,10045600000000,华为（HUAWEI）华为HUAWEI P50 Pocket宝盒,,4000万像素,,HarmonyOS 2,13,8688
炜东电商旗舰店,荣耀（HONOR）,10034800000000,荣耀magic3至臻版 新品旗舰5G手机 陶瓷黑 12+512GB 全网通,骁龙888 Plus,5000万像素,1300万像素,Android,200+,6499
烁影手机旗舰店,vivo,10042600000000,vivoiQOO 9,,,,Android,500+,3699
炜东电商旗舰店,小米（MI）,10042500000000,小米（MI）小米12,骁龙8 Gen 1,,,Android,200+,4399
